tweet_id,created_at,user,full_text,favorite_count,retweet_count,hashtags
1.665509310565081e+18,2023-06-05 00:02:17+00:00,nancyhudsons,"RT @avcdsmthrules  I'm convinced Lucy had a little crush on Paul or admire him at least, because of the way she looked at him in this scene…",0.0,14.0,#DEPRACisOnTheWay
1.665500183759659e+18,2023-06-04 23:26:01+00:00,cresent_void,RT @dreamxbanshee  me  adding a locklyle part in EVERY multicouple I edit #DEPRACisOnTheWay #LockwoodandCo #Locklyle #SaveLockwoodandCo #Bu…,0.0,3.0,#DEPRACisOnTheWay
1.6654980756185907e+18,2023-06-04 23:17:39+00:00,cresent_void,RT @SaveLockwood_Co  I feel many people will start early BUT! #SaveLockwoodandCo #DEPRACisOnTheWay https //t.co/mM6Y7Ka1ua,0.0,7.0,#DEPRACisOnTheWay
1.6654980567777812e+18,2023-06-04 23:17:34+00:00,cresent_void,"RT @LuciaJakich  I love the world building in Lockwood &amp; Co, especially the attention paid to bureaucracy, which is often forgotten in favo…",0.0,19.0,#DEPRACisOnTheWay
1.665490560382038e+18,2023-06-04 22:47:47+00:00,Earthling738,RT @RebekahBlazek  Pictures in the wall in the kitchen. Donald Celia’s wedding picture??? #DEPRACisOnTheWay #SaveLockwoodandCo https //t.co…,0.0,9.0,#DEPRACisOnTheWay
1.6654904889740083e+18,2023-06-04 22:47:30+00:00,bunnyellabell,RT @737Arizona  Am I overthinking? Most likely. But that modern artwork sure does have an interesting spiral shape...  #SaveLockwoodandCo #…,0.0,3.0,#DEPRACisOnTheWay
1.6654902729463562e+18,2023-06-04 22:46:39+00:00,Earthling738,"RT @avcdsmthrules  I could probably watch loops of Lockwood saying ""Florence Bonnard"", Lucy ""George Karim, I am shocked"" and George ""Feisty…",0.0,1.0,#DEPRACisOnTheWay
1.6654856538098033e+18,2023-06-04 22:28:17+00:00,aniselwh,RT @lavenderghostco  I'M HOLLY MUNRO 💕💕💕💕💕💕💕 LOVE OF MY LIFE #SaveLockwoodandCo #DEPRACisOnTheWay https //t.co/qcTIblYtVd,0.0,0.0,#DEPRACisOnTheWay
1.6654855086281687e+18,2023-06-04 22:27:43+00:00,VicthoriaAnne,RT @julkes_  “lockwood usually wasn’t one to overdose on sweet stuff; he left that more to george and me - or used to when we worked togeth…,0.0,4.0,#DEPRACisOnTheWay
1.6654851031314104e+18,2023-06-04 22:26:06+00:00,aniselwh,RT @lavenderghostco  this scene because it just  ') it's the start of it all! #SaveLockwoodandCo #DEPRACisOnTheWay https //t.co/9CZphiS13Y,0.0,6.0,#DEPRACisOnTheWay
